item_ID,label,description,english,tag_automated,check2_tag_remove,check2_tag_add,check2_tag_new,edited_by,check1_tag_remove,check1_tag_add
1494,Ik heb deze avond gegeten,Evening,I had dinner,evening,,,,Milla;Christina,,
1495,Avond om …u en …min,Evening,Dinner at …..hrs …min,evening,,,,Milla;Christina,,
1496,Ik ben vandaag gaan werken / studeren / naar school gegaan,Evening,I went to work/study today,evening,,,,Milla;Christina,,activity
1497,Werk van …u en …min,Evening,Work from …..hrs …min   to …hrs …min,evening,,,,Milla;Christina,,
1498,Ik heb het boekje niet ingevuld van …u en …min,Response,I did not fill in the booklet from …hrs …min,evening,,,,Milla;Christina,,methodological
1499,Reden van niet invullen boekje: …,Response,Reason for not filling in the booklet: … ,evening,,,,Milla;Christina,,methodological
1500,Denk aan de meest NEGATIEVE gebeurtenis van de dag! Was deze situatie vervelend?,Event,Think about the most NEGATIVE event of the day! Was this situation annoying?,event;evening,,,,Milla;Christina,,
1501,Denk aan de meest POSITIEVE gebeurtenis van de dag! Hoe plezierig was deze situatie?,Event,Think about the most POSITIVE event of the day! How pleasant was this situation?,event;evening,,,,Milla;Christina,,
1502,Hoe lang duurde het voordat ik gisterenavond insliep,Sleep quality,How long did it take before I fell asleep last night,sleep;morning,,,,Milla;Christina,,
1503,Hoe vaak werd ik afgelopen nacht wakker,Sleep quality,How often did I wake up last night,sleep;morning,,,,Milla;Christina,,
1504,Hoe lang lag ik vanmorgen wakker voordat ik opstond?,Sleep quality,How long did I lie awake this morning before getting up,arousal;sleep;morning,,,,Milla;Christina,arousal,
1505,Ik heb goed geslapen ,Sleep quality,I slept well,sleep;morning,,,,Milla;Christina,,
1506,Ik voel me opgewekt,Positive affect,I feel cheerful,positive affect,,,,Milla;Christina,,
1507,Ik voel me ontspannen,Positive affect,I feel relaxed,positive affect,,,,Milla;Christina,,
1508,Ik voel me enthousiast,Positive affect,I feel enthousiastic,positive affect,,,,Milla;Christina,,
1509,Ik voel me tevreden,Positive affect,I feel satisfied,positive affect,,,,Milla;Christina,,
1510,Ik voel me onzeker,Negative affect,I feel insecure,negative affect;self-esteem,,,,Milla;Christina,,
1511,Ik voel me eenzaam,Negative affect,I feel lonely,negative affect,,,,Milla;Christina,,
1512,Ik voel me angstig,Negative affect,I feel anxious,anxiety;negative affect;worry,,,,Milla;Christina,worry,
1513,Ik voel me geïrriteerd,Negative affect,I feel irritated,negative affect,,,,Milla;Christina,,
1514,Ik voel me somber,Negative affect,I feel down,negative affect,,,,Milla;Christina,,
1515,Ik voel me achterdochtig/paranoïde,Psychotic symptoms,I feel suspicious/paranoid,psychosis;symptom,,,,Milla;Christina,,
1516,Mijn gedachten laten me niet los,Psychotic symptoms,I can’t get these thoughts out of my head,psychosis;symptom,,,,Milla;Christina,,
1517,Mijn gedachten worden door anderen beïnvloed,Psychotic symptoms,My thoughts are influenced by others,psychosis;symptom,,,,Milla;Christina,,
1518,Ik hoor dingen die er eigenlijk niet zijn,Psychotic symptoms,I hear things that aren't really there,psychosis;symptom,,,,Milla;Christina,,
1519,Ik zie dingen die er eigenlijk niet zijn,Psychotic symptoms,I see things that aren't really there,psychosis;symptom,,,,Milla;Christina,,
1520,Ik voel me onwerkelijk,Psychotic symptoms,I feel unreal,psychosis;symptom,,,,Milla;Christina,,
1521,Ik voel me gejaagd,Psychotic symptoms,I feel harried,psychosis;symptom,,,,Milla;Christina,,
1522,Ik heb het gevoel dat ik de controle verlies,Psychotic symptoms,I feel like I am losing control,psychosis;symptom,,,,Milla;Christina,,
1523,Ik voel me niet lekker,Physical,I don't feel well,,,,,Milla;Christina,,physical health
1524,Ik voel me energiek,Physical,I feel energetic,positive affect,,,,Milla;Christina,,
1525,Ik ben moe,Physical,I am tired,fatigue,,,,Milla;Christina,,physical health
1526,Wat doe ik (vlak voordat de beep afging)?,Activity related stress,What am I doing (just before the beep)? ,activity;stress,,,,Milla;Christina,stress,
1527,Bescrijf kort wat je aan het doen bent: ,Activity related stress,Briefly describe what you are doing: ,activity;stress,,,,Milla;Christina,stress,
1528,Ik zou liever wat (/iets) anders doen,Activity related stress,I would prefer doing something else,activity;stress,,,,Milla;Christina,stress,appraisal
1529,Deze activiteit is moeilijk voor mij,Activity related stress,This activity is difficult for me,activity;stress,,,,Milla;Christina,stress,appraisal
1530,Dit kan ik goed,Activity related stress,I can do this well,activity;stress,,,,Milla;Christina,stress,appraisal
1531,Waar ben je?,Event-related stress,Where are you? ,event;location;stress,,,,Milla;Christina,event;stress,
1532,Beschrijf kort waar je bent: ,Event-related stress,Briefly describe where you are: ,event;location;stress,,,,Milla;Christina,event;stress,
1533,Denk aan de belangrijkste gebeurtenis die plaatsgevonden heeft sinds de voorgaande beep. Hoe belangrijk was deze gebeurtenis? ,Event-related stress,Think about the most important event that took place since the previous beep. How important was this event? ,event;location;stress,,,,Milla;Christina,stress,
1534,Hoe plezierig vond je deze gebeurtenis?,Event-related stress,How pleasant was this event? ,event;stress,,,,Milla;Christina,stress,appraisal
1535,Waar was deze gebeurtenis?,Event-related stress,Where was this event?,event;location;stress,,,,Milla;Christina,stress,appraisal
1536,Met wie ben ik?,Social related stress,Who am I with? ,social context;stress,,,,Milla;Christina,stress,
1537,Ik zou liever alleen zijn,Social related stress,I would prefer to be alone,stress,,,,Milla;Christina,stress,social context;appraisal
1538,Ik zou liever in gezelschap van andere mensen zijn,Social related stress,I would prefer to have company,stress,,,,Milla;Christina,stress,social context;appraisal
1539,Ik vind dit gezelschap aangenaam,Social related stress,I find the people I am with pleasant,stress,,,,Milla;Christina,stress,social context;appraisal
1540,Ik vind het aangenaam (fijn) om alleen te zijn,Social related stress,I like to be alone,stress,,,,Milla;Christina,stress,social context;appraisal
1541,Ik voel me veilig (bij deze mensen),Social related stress,I feel safe (with these people),stress,,,,Milla;Christina,stress,social context;appraisal
1542,Ik voel me bedreigd ,Social related stress,I feel threatened,stress,,,,Milla;Christina,stress,social context;appraisal
1543,Sinds de vorige beep gebruikte ik…  ,Substance use,Since the last beep I used… ,substance use,,,,Milla;Christina,,
1544,Alcohol (… glazen),Substance use,Alcohol (…. glasses),substance use,,,,Milla;Christina,,
1545,Medicatie om … uur … ,Substance use,Medication at …. hours … min,substance use,,,,Milla;Christina,,
1546,Deze piep stoorde mij,Beep disturbance,This beep disturbed me,methodological,,,,Milla;Christina,,
1547,Ik vond dit een gewone dag,Evening,This was an ordinary day,evening,,,,Milla;Christina,,
1548,Het invullen van de vragenlijsten heeft mijn stemming beïnvoed,Evening,Filling in the device influenced my mood,evening,,,,Milla;Christina,,methodological
1549,Zonder de pieper zou ik vandaag andere dingen hebben gedaan,Evening,"If I hadn't had the device, I would have done other things today",evening,,,,Milla;Christina,,methodological
1550,Globaal gezien heb ik mij vandaag goed gevoeld,Evening,"Generally, I felt well today",evening,,,,Milla;Christina,,
1551,Globaal gezien heb ik mij vandaag moe gevoeld,Evening,"Generally, I felt tired today",fatigue;evening,,,,Milla;Christina,,
1552,Globaal gezien heb ik mij vandaag gespannen gevoeld,Evening,"Generally, I felt tense today",stress;evening,,,,Milla;Christina,,
1553,Denk aan de meest NEGATIEVE gebeurtenis van de dag,stressful event,Think about the most NEGATIVE event of the day!,event;stress;evening,,,,Milla;Christina,stress,
1554,Ik heb het er met iemand over gehad,stressful event,I've talked to someone about it,event;stress;evening,,,,Milla;Christina,stress,coping
1555,Ik heb er nog vaak aan gedacht,stressful event,I've often thought about it,event;stress;evening,,,,Milla;Christina,stress,rumination
1556,Ik heb het gerelativeerd,stressful event,I put it into perspective,event;stress;evening,,,,Milla;Christina,stress,coping
1557,Ik heb het gewoon laten gebeuren,stressful event,I just let it happen,event;stress;evening,,,,Milla;Christina,stress,coping
1558,Ik heb mijn emoties getoond,stressful event,I showed my emotions,event;stress;evening,,,,Milla;Christina,stress,coping
1559,Ik probeerde het snel te vergeten,stressful event,I tried to forget about it quickly,event;stress;evening,,,,Milla;Christina,stress,avoidance
1560,Ik probeerde de situatie te veranderen,stressful event,I tried to change the situation,event;stress;evening,,,,Milla;Christina,stress,coping
1561,Hoe laat is het nu (tijd van opstaan)?,MORNING,What time is it?,morning,,,,Milla;Christina,,
1562,Hoe lang duurde het voordat ik gisterenavond insliep,MORNING,How long did it take before I fell asleep last night,sleep;morning,,,,Milla;Christina,,
1563,Hoe vaak werd ik afgelopen nacht wakker,MORNING,How often did I wake up last night,morning,,,,Milla;Christina,,sleep
1564,Hoe lang lag ik vanmorgen wakker voordat ik opstond?,MORNING,How long did I lie awake this morning before getting up,arousal;morning,,,,Milla;Christina,arousal,sleep
1565,Ik heb goed geslapen ,MORNING,I slept well,morning,,,,Milla;Christina,,sleep
1566,Wat denk ik/ Wat dacht u op het moment van de piep? ,Thoughts,What am I thinking?/ What are my thoughts?,,,,,Milla;Christina,,cognition
1567,Dit is een gewone gedachte,Thoughts,This is an ordinary thought,,,,,Milla;Christina,,appraisal
1568,Dit is een aangename gedachte,Thoughts,This thought was pleasant,,,,,Milla;Christina,,appraisal
1569,Ik kan me goed concentreren,Thoughts,I am able to concentrate well,cognition,,,,Milla;Christina,,
1570,Ik heb controle over mijn gedachten,Thoughts,I have control over my thoughts,,,,,Milla;Christina,,cognition;attention
1571,Ik voel me opgewekt,Positive affect,I feel cheerful,positive affect,,,,Milla;Christina,,
1572,Ik voel me ontspannen,Positive affect,I feel relaxed,positive affect,,,,Milla;Christina,,
1573,Ik voel me tevreden,Positive affect,I feel satisfied,positive affect,,,,Milla;Christina,,
1574,Ik voel me onzeker,Negative affect,I feel insecure,negative affect;self-esteem,,,,Milla;Christina,,
1575,Ik voel me eenzaam,Negative affect,I feel lonely,negative affect,,,,Milla;Christina,,
1576,Ik voel me angstig,Negative affect,I feel anxious,anxiety;negative affect;worry,,,,Milla;Christina,worry,
1577,Ik voel me geïrriteerd,Affect,I feel annoyed,,,,,Milla;Christina,,negative affect
1578,Ik voel me somber,Negative affect,I feel down,negative affect,,,,Milla;Christina,,
1579,Ik voel me schuldig,Negative affect,I feel guilty,negative affect,,,,Milla;Christina,,
1580,Ik voel me gelukkig,Positive affect,I feel happy,positive affect,,,,Milla;Christina,,
1581,Ik ben achterdochtig,Psychopathology (psychosis),I'm suspicious,psychosis,,,,Milla;Christina,,symptom
1582,Mijn gedachten laten me niet los,Psychopathology (psychosis),I can’t get rid of my thoughts,,,,,Milla;Christina,,psychosis;symptom
1583,Mijn gedachten worden door anderen beïnvloed,Psychopathology (psychosis),My thoughts are influenced by other people,,,,,Milla;Christina,,psychosis;symptom
1584,Ik hoor stemmen,Psychopathology (psychosis),I hear voices,,,,,Milla;Christina,,psychosis;symptom
1585,Ik zie 'verschijningen',Psychopathology (psychosis),I see things that aren't really there,,,,,Milla;Christina,,psychosis;symptom
1586,Mijn gedachten zijn moeilijk te uiten,Psychopathology (psychosis),My thoughts are difficult to express,,,,,Milla;Christina,,psychosis;symptom
1587,Ik voel me onwerkelijk,Psychopathology (psychosis),I feel unreal,,,,,Milla;Christina,,psychosis;symptom
1588,Ik voel me bedreigd,Psychopathology (psychosis),I feel threatened,,,,,Milla;Christina,,psychosis;symptom
1589,Ik voel me verheven,Psychopathology (psychosis),I feel exalted,,,,,Milla;Christina,,psychosis;symptom
1590,Ik voel me hongerig,Physical,I feel hungry,physical health,,,,Milla;Christina,,
1591,Ik voel me lichamelijk gezond,Physical,I feel physically healthy,,,,,Milla;Christina,,physical health
1592,Wat doe ik (vlak voordat de piep afging)?,Activity,What am I doing (just before the beep)? ,activity,,,,Milla;Christina,,
1593,Ik zou liever wat (/iets) anders doen,Activity,I would rather be doing something else,activity,,,,Milla;Christina,,appraisal
1594,Het (Dit) kost mij moeite,Activity,This is difficult for me,activity,,,,Milla;Christina,,appraisal
1595,Dit kan ik goed,Activity,I can do this well,activity,,,,Milla;Christina,,appraisal
1596,Deze activiteit is een uitdaging,Activity,This is a challenge,activity,,,,Milla;Christina,,appraisal
1597,Ik koos voor deze activiteit omdat dit mijn stress vermindert,Coping,I chose this activity because it reduces my stress,activity;coping;stress,,,,Milla;Christina,,
1598,Waar ben ik?,Location,Where am I?,location,,,,Milla;Christina,,
1599,Ik ben alleen,Social context,I am alone,social context,,,,Milla;Christina,,
1600,Met wie ben ik?,Social context,Who am I with?,social context,,,,Milla;Christina,,
1601,Deze sociale situatie is aangenaam,Social context,This social situation is pleasant,social context,,,,Milla;Christina,,appraisal
1602,Ik ben nu graag alleen,Social context,I like being alone right now,social context,,,,Milla;Christina,,appraisal
1603,Ik koos voor deze sociale situatie omdat dit mijn stress vermindert,Coping,I chose this social situation to reduce my stress,coping;stress,,,,Milla;Christina,,appraisal
1604,Sinds de laatste piep gebruikte ik…  Niets,Substance use,Since the last beep I have used … ,substance use,,,,Milla;Christina,,
1605,"Anders, namelijk...",Substance use,"other, namely …",substance use,,,,Milla;Christina,,
1606,Ik koos voor deze middelen om stress te verminderen,Coping,I chose these substances to reduce stress,coping;stress;substance use,,,,Milla;Christina,,
1607,Sinds vorige beep is het belangrijkste wat/dat er voor mij gebeurd is//Denk aan de voor jou belangrijkste gebeurtenis sinds de vorige piep ,Event,Since the last beep the most important thing that has happened is,event,,,,Milla;Christina,,
1608,Hoe plezierig was deze gebeurtenis -3/+3,Event,How pleasant was this event,event,,,,Milla;Christina,,appraisal
1609,Hoe ging ik ermee om?,Event,How did I deal with it?,event,,,,Milla;Christina,,coping
1610,Dit gaf controle,Event,This gave control,event,,,,Milla;Christina,,appraisal
1611,Dit was effectief,Event,This was effective,event,,,,Milla;Christina,,appraisal
1612,Deze piep stoorde mij,Beep disturbance,This beep disturbed me,methodological,,,,Milla;Christina,,
1613,Het is nu …uur…min,Response time,It now is …h …min,,,,,Milla;Christina,,
1614,Ik ga nu slapen om …u en …min,Evening,I am going to sleep now,sleep;evening,,,,Milla;Christina,,
1615,Ik vond dit een gewone dag,Evening,This was an ordinary day,evening,,,,Milla;Christina,,
1616,Het invullen van het boekje heeft mijn stemming beïnvoed,Evening,Filling in the booklet influenced my mood,evening,,,,Milla;Christina,,methodological
1617,Zonder de pieper zou ik vandaag andere dingen hebben gedaan,Evening,If I hadn't had the pager I would have done other things today,evening,,,,Milla;Christina,,methodological
1618,Globaal gezien heb ik mij vandaag goed gevoeld,Evening,"Generally, I felt well today",evening,,,,Milla;Christina,,
1619,Globaal gezien heb ik mij vandaag moe gevoeld,Evening,"Generally, I felt tired today",fatigue;evening,,,,Milla;Christina,,
1620,Globaal gezien heb ik mij vandaag gespannen gevoeld,Evening,"Generally, I felt tense today",stress;evening,,,,Milla;Christina,,
1621,Ik ben veel alleen geweest vandaag,Evening,I spent a lot of time alone today,evening,,,,Milla;Christina,,social context
